# logn beta gamma alpha delta logL logPrior
-1.713968423418797071e+00 -8.286341646273370776e-01 3.763293415908357975e+00 -1.169351827899762108e+00 6.320400817436520047e-01 -4.098159821633139188e+00 0.000000000000000000e+00
-3.007743691341902892e+00 2.872902516137989970e+00 2.175594634886140355e+00 1.927545028953756123e+00 1.714267669960492624e+00 -4.089233954796385184e+00 0.000000000000000000e+00
-1.596730895887363166e+00 4.055480060036863676e+00 3.945392168606252081e+00 -1.348861844723220571e+00 -1.846378510814225549e-02 -4.077640459751642688e+00 0.000000000000000000e+00
-1.073619856124992111e-01 -8.429788389901595735e-01 4.885612064220955730e+00 -2.911280990768933652e+00 -1.539241636216237552e-01 -4.064185058334777167e+00 0.000000000000000000e+00
-2.043831434981626671e+00 4.638642404089858395e+00 3.057276424422453065e+00 8.330191841971199551e-01 5.186921520444568445e-01 -4.049700658746293591e+00 0.000000000000000000e+00
-3.056686975486591518e+00 -3.454400029976588682e-01 3.340293719951674234e+00 5.947211145511038799e-01 1.498297606996597420e+00 -4.045636367007352518e+00 0.000000000000000000e+00
-5.687898061757059587e+00 5.140096766756658830e+00 3.384138933924528025e+00 2.637997382880398756e-01 1.503445696276863641e+00 -4.031209692629323271e+00 0.000000000000000000e+00
-4.496071495448378919e+00 6.792485274952879237e+00 3.123455201626146316e+00 -1.445036818349725305e+00 -1.607860934014088694e-01 -4.019171937338399836e+00 0.000000000000000000e+00
-4.672165027884007671e-01 -1.005412368888167318e+00 4.411358562677848205e+00 1.151880611947071031e+00 -9.075428981388405925e-01 -4.019079098317400955e+00 0.000000000000000000e+00
-2.965263836135839881e+00 4.077256276533535839e+00 2.069494539134909328e+00 1.439764029907622866e+00 8.193281955952827489e-03 -4.016569710591316955e+00 0.000000000000000000e+00
-6.757320287499564149e-01 -2.914651175956128881e-01 2.019559231713015546e+00 2.585321494999276659e+00 1.709516864178061812e+00 -3.997183605623903624e+00 0.000000000000000000e+00
-2.770684635391293060e+00 -1.181838150476808957e+00 2.368801639986267027e+00 -1.072062652923245096e+00 1.078819563292928940e+00 -3.986279545606863373e+00 0.000000000000000000e+00
-1.293502304814571957e+00 2.595560053971726067e+00 3.692180092103364508e+00 9.330953970844007017e-01 8.166641416431807965e-01 -3.962900305746019036e+00 0.000000000000000000e+00
-1.264511357059505681e-01 6.938180667153195813e+00 4.112654441832142460e+00 -2.327104765164966338e+00 -9.571266509112957843e-01 -3.950958048738713480e+00 0.000000000000000000e+00
-4.277335896472695964e+00 4.352843717870762852e+00 4.434481743264075959e+00 2.763324214094369680e+00 8.210721119143413738e-01 -3.933036772142872284e+00 0.000000000000000000e+00
-3.380667310634266620e+00 6.406902268102283138e+00 4.140387042262511308e+00 2.346316460486567834e+00 -2.523413809592242596e-01 -3.923941498308399112e+00 0.000000000000000000e+00
-9.869557297597852941e-01 -1.039464483405035500e+00 1.578757793153048317e+00 -1.718085703712681211e-01 7.673695202841916974e-01 -3.922440491571178800e+00 0.000000000000000000e+00
1.710686684267362700e+00 1.032289168337840124e+00 6.253042807024515870e-01 -9.402703593476209321e-01 -6.016540187879076962e-01 -3.892671737943464993e+00 0.000000000000000000e+00
-3.171831979585429728e+00 3.990581160858122534e+00 3.664763711570697691e+00 -2.720172654891437891e-01 9.679817847034565270e-01 -3.887750623394786942e+00 0.000000000000000000e+00
1.401392477050475094e+00 3.603654428757732564e+00 3.241644809577413078e+00 -2.851849497765732711e+00 -7.835145591340606508e-01 -3.877780435604070597e+00 0.000000000000000000e+00
-1.890230870327719970e+00 1.284854750997301176e+00 2.044094775685307841e+00 5.878631360447450493e-01 1.841992568423745924e-01 -3.875643382886063470e+00 0.000000000000000000e+00
-9.836511358559713258e+00 4.549241363395439386e+00 4.502499253001273516e+00 -2.172741026754892335e+00 1.940878239725224885e+00 -3.860077658759088592e+00 0.000000000000000000e+00
